url,warc_filename,warc_record_offset,warc_record_length
https://www.deseretnews.com/article/700238583/A-team-by-team-analysis-of-Thursday-nights-NBA-draft.html,crawl-data/CC-MAIN-2019-04/segments/1547584547882.77/warc/CC-MAIN-20190124121622-20190124143622-00448.warc.gz,749923234,24890
https://www.deseretnews.com/article/700238942/NBA-free-agents-Shop-til-you-drop.html,crawl-data/CC-MAIN-2019-04/segments/1547583657151.48/warc/CC-MAIN-20190116093643-20190116115643-00608.warc.gz,780085093,22426
https://www.deseretnews.com/article/700239614/NBA-free-agency-Clippers-say-Brand-and-Maggette-opt-out.html,crawl-data/CC-MAIN-2019-04/segments/1547583658901.41/warc/CC-MAIN-20190117082302-20190117104302-00434.warc.gz,773143369,21179
https://www.deseretnews.com/article/700241470/Ex-Ag-Carroll-shines-in-NBA-rookie-debut.html,crawl-data/CC-MAIN-2019-04/segments/1547583656577.40/warc/CC-MAIN-20190116011131-20190116033131-00624.warc.gz,766157663,21735
https://www.deseretnews.com/article/700243248/NBA-notes-Did-ex-ref-have-partner.html,crawl-data/CC-MAIN-2019-04/segments/1547583656530.8/warc/CC-MAIN-20190115225438-20190116011438-00298.warc.gz,776172981,23619
https://www.deseretnews.com/article/700245348/NBA-Hawks-guard-Childress-signs-with-Greek-club.html,crawl-data/CC-MAIN-2019-04/segments/1547583884996.76/warc/CC-MAIN-20190123023710-20190123045710-00450.warc.gz,752944328,21410
https://www.deseretnews.com/article/700245832/WNBA-suspends-10-players-Mahorn.html,crawl-data/CC-MAIN-2019-04/segments/1547584431529.98/warc/CC-MAIN-20190123234228-20190124020228-00263.warc.gz,759697248,21107
https://www.deseretnews.com/article/700246302/Utah-Jazz-NBA-free-agents.html,crawl-data/CC-MAIN-2019-04/segments/1547584431529.98/warc/CC-MAIN-20190123234228-20190124020228-00139.warc.gz,737622592,21272
https://www.deseretnews.com/article/700247015/NBA-notes-Okafor-signs-72-million-deal.html,crawl-data/CC-MAIN-2019-04/segments/1547583657557.2/warc/CC-MAIN-20190116175238-20190116201238-00250.warc.gz,755597917,23842
https://www.deseretnews.com/article/700247237/NBA-Kings-set-to-trade-Artest.html,crawl-data/CC-MAIN-2019-04/segments/1547583814455.32/warc/CC-MAIN-20190121213506-20190121235358-00073.warc.gz,784147206,23050
https://www.nbcbayarea.com/entertainment/entertainment-news/Drake-to-Host-NBAs-First-Awards-Show-in-June-420369273.html,crawl-data/CC-MAIN-2019-04/segments/1547583657867.24/warc/CC-MAIN-20190116195543-20190116221543-00073.warc.gz,907535182,23592
https://www.nbcbayarea.com/entertainment/entertainment-news/LeBron-James-Cavs-Lakers-NBA-Athlete-2018-Sports-503565441.html,crawl-data/CC-MAIN-2019-04/segments/1547583662124.0/warc/CC-MAIN-20190119034320-20190119060320-00382.warc.gz,893519429,25500
https://www.deseretnews.com/article/700249629/International-NBA-and-NCAA-basketball-rules-differences.html,crawl-data/CC-MAIN-2019-04/segments/1547583771929.47/warc/CC-MAIN-20190121090642-20190121112642-00299.warc.gz,732331522,21575
https://www.nbcbayarea.com/entertainment/entertainment-news/Pharrell-and-NERD-to-Headline-NBA-All-Star-Halftime-Show--469924153.html,crawl-data/CC-MAIN-2019-04/segments/1547583668324.55/warc/CC-MAIN-20190119135934-20190119161905-00032.warc.gz,875541815,22687
https://www.kansascity.com/news/local/article347732/Local-civil-rights-leaders-cheer-NBA%E2%80%99s-actions-against-Donald-Sterling.html,crawl-data/CC-MAIN-2019-04/segments/1547583745010.63/warc/CC-MAIN-20190121005305-20190121031305-00258.warc.gz,797150340,18588
http://findnsave.htrnews.com/offers/Womens-NBA-Apparel-and-Accessories/g2b10433c1/,crawl-data/CC-MAIN-2019-04/segments/1547583668324.55/warc/CC-MAIN-20190119135934-20190119161934-00138.warc.gz,89539279,12475
https://www.kansascity.com/news/local/news-columns-blogs/crime-scene-kc/article326156/Reports-of-NBA-player%E2%80%99s-disappearance-have-been-greatly-exaggerated.html,crawl-data/CC-MAIN-2019-04/segments/1547584518983.95/warc/CC-MAIN-20190124035411-20190124061411-00341.warc.gz,833614046,18138
https://www.latinbasket.com/Cayman-Islands/news/168112/NBA-players-may-visit-Cayman,crawl-data/CC-MAIN-2019-04/segments/1547583879117.74/warc/CC-MAIN-20190123003356-20190123025356-00318.warc.gz,841985724,31695
https://www.nbcbayarea.com/news/local/Golden-State-Warriors-Houston-Rockets-Game-2-NBA-Playoffs-at-Oracle-Arena-376163151.html,crawl-data/CC-MAIN-2019-04/segments/1547583660258.36/warc/CC-MAIN-20190118172438-20190118194438-00014.warc.gz,881918264,26337
https://www.nbcbayarea.com/news/local/It-Was-Awesome-Warriors-Stellar-Performance-in-NBA-Playoff-Opener-Thrills-Fans-375966171.html,crawl-data/CC-MAIN-2019-04/segments/1547583660139.37/warc/CC-MAIN-20190118131222-20190118153222-00382.warc.gz,894665522,25522
https://www.beaumontenterprise.com/news/article/Local-NBA-champions-inducted-into-Hall-of-Fame-13452750.php,crawl-data/CC-MAIN-2019-04/segments/1547583662893.38/warc/CC-MAIN-20190119095153-20190119121153-00186.warc.gz,728766121,24430
https://www.numusicnews.com/single-post/2018/10/16/ISAAC-DUNBARS-ONLY-IN-HIS-FRESHMAN-YEAR,crawl-data/CC-MAIN-2019-04/segments/1547583659063.33/warc/CC-MAIN-20190117184304-20190117210304-00368.warc.gz,880534965,17597
https://www.numusicnews.com/single-post/2019/01/03/ISAAC-DUNBAR-RETURNS-WITH-BLONDE,crawl-data/CC-MAIN-2019-04/segments/1547583659063.33/warc/CC-MAIN-20190117184304-20190117210304-00015.warc.gz,878168940,17568
https://www.nbcbayarea.com/news/local/Warriors-Watch-Party-for-Game-3-of-NBA-Finals-at-SF-Civic-Center-426649891.html,crawl-data/CC-MAIN-2019-04/segments/1547583660529.12/warc/CC-MAIN-20190118193139-20190118215139-00084.warc.gz,878524209,24486
https://www.nbcbayarea.com/news/national-international/NBA-Agent-Dan-Fegan-Killed-in-Colorado-Crash-475107513.html,crawl-data/CC-MAIN-2019-04/segments/1547583658928.22/warc/CC-MAIN-20190117102635-20190117124635-00097.warc.gz,841782100,24637
https://www.nbcbayarea.com/news/sports/Lakers-Storm-Back-from-13-Down-to-Win-NBA-Ttitle-96627584.html,crawl-data/CC-MAIN-2019-04/segments/1547583681597.51/warc/CC-MAIN-20190119201117-20190119223117-00467.warc.gz,875218224,24035
https://www.nbcbayarea.com/news/sports/NBA-Champion-Warriors-Ready-to-Raise-Banner-Receive-Rings-337588681.html,crawl-data/CC-MAIN-2019-04/segments/1547583700734.43/warc/CC-MAIN-20190120062400-20190120084400-00221.warc.gz,887190682,29231
http://www.espn.com/nba/news/story?id=5378520&campaign=rss&source=NBAHeadlines,crawl-data/CC-MAIN-2019-04/segments/1547583680452.20/warc/CC-MAIN-20190119180834-20190119202834-00427.warc.gz,286666831,81024
http://www.espn.com/nba/news/story?id=5495214&campaign=rss&source=NBAHeadlines,crawl-data/CC-MAIN-2019-04/segments/1547583680452.20/warc/CC-MAIN-20190119180834-20190119202834-00581.warc.gz,291781941,80247
http://www.espn.com/nba/news/story?id=5735370&campaign=rss&source=NBAHeadlines,crawl-data/CC-MAIN-2019-04/segments/1547583660070.15/warc/CC-MAIN-20190118110804-20190118132804-00055.warc.gz,307418346,46417
https://www.nbcboston.com/entertainment/entertainment-news/Caroline-Wozniacki-says-Yes-to-NBA-boyfriend-proposal--454993253.html,crawl-data/CC-MAIN-2019-04/segments/1547583659417.14/warc/CC-MAIN-20190117224929-20190118010929-00362.warc.gz,889778649,23307
https://www.nbcboston.com/entertainment/entertainment-news/Drake-to-Host-NBAs-First-Awards-Show-in-June-420369273.html,crawl-data/CC-MAIN-2019-04/segments/1547583792338.50/warc/CC-MAIN-20190121111139-20190121133139-00211.warc.gz,874298057,23087
https://www.nbcboston.com/entertainment/entertainment-news/Fergie-Worst-Rendition-Ever-National-Anthem-NBA-All-Star-Game-474441693.html,crawl-data/CC-MAIN-2019-04/segments/1547583814455.32/warc/CC-MAIN-20190121213506-20190121235506-00494.warc.gz,866991143,24721
https://www.nbcboston.com/entertainment/entertainment-news/Former-NBA-Star-Dennis-Rodman-Arrives-in-Singapore-Ahead-of-Summit-485156331.html,crawl-data/CC-MAIN-2019-04/segments/1547583662690.13/warc/CC-MAIN-20190119054606-20190119080606-00127.warc.gz,873558916,25398
https://www.nbcboston.com/entertainment/entertainment-news/LeBron-James-Cavs-Lakers-NBA-Athlete-2018-Sports-503565441.html,crawl-data/CC-MAIN-2019-04/segments/1547583662863.53/warc/CC-MAIN-20190119074836-20190119100836-00008.warc.gz,869823298,25099
https://www.nbcboston.com/entertainment/entertainment-news/Pharrell-and-NERD-to-Headline-NBA-All-Star-Halftime-Show--469924153.html,crawl-data/CC-MAIN-2019-04/segments/1547583875448.71/warc/CC-MAIN-20190122223011-20190123005011-00470.warc.gz,883603872,22113
https://www.nbcboston.com/entertainment/entertainment-news/Shaq-Latest-in-NBA-Community-to-Join-Flat-Earth-Belief--416624643.html,crawl-data/CC-MAIN-2019-04/segments/1547583792338.50/warc/CC-MAIN-20190121111139-20190121133139-00453.warc.gz,880161895,21976
https://www.100searchengines.com/?area=news&trends=y&q=NBA+Draft+Lottery,crawl-data/CC-MAIN-2019-04/segments/1547583658662.31/warc/CC-MAIN-20190117000104-20190117022104-00326.warc.gz,700255358,32990
https://www.100searchengines.com/?area=news&trends=y&q=NBA+draft+lottery,crawl-data/CC-MAIN-2019-04/segments/1547583658662.31/warc/CC-MAIN-20190117000104-20190117022104-00262.warc.gz,672722286,32985
http://news.e-servicis.com/NBA/,crawl-data/CC-MAIN-2019-04/segments/1547583656530.8/warc/CC-MAIN-20190115225438-20190116011438-00402.warc.gz,155730858,7730
https://news.e-servicis.com/NBA/,crawl-data/CC-MAIN-2019-04/segments/1547583659944.3/warc/CC-MAIN-20190118070121-20190118092121-00497.warc.gz,604431305,7655
https://cryptopanic.com/news/25725/RT-diliprao-Congratulations-to-NBAD-as-the-first-bank-LIVE-in-production-on-the-ripple-blockchain-for-cross-border-payments,crawl-data/CC-MAIN-2019-04/segments/1547583755653.69/warc/CC-MAIN-20190121025613-20190121051613-00413.warc.gz,457333765,4741
https://www.highdefdigest.com/news/show/Visual_Concepts/2K_Sports/NBA_2K14/NBA_2K/Players_Returning_to_the_Court_in_New_NBA_2K14_Trailer/12459,crawl-data/CC-MAIN-2019-04/segments/1547583700734.43/warc/CC-MAIN-20190120062400-20190120084400-00507.warc.gz,836781469,9444
http://www.internetnews.com/wireless/article.php/781371/Luxxon+Offers+NBA+Championship+Coverage+Via+iPAQs.htm,crawl-data/CC-MAIN-2019-04/segments/1547583658988.30/warc/CC-MAIN-20190117143601-20190117165601-00276.warc.gz,315980554,12115
http://newsvideo.dailyfreeman.com/Donald-Trump-NBA-Champion-Wont-Be-Invited-to-White-House-33879096,crawl-data/CC-MAIN-2019-04/segments/1547584519382.88/warc/CC-MAIN-20190124055924-20190124081924-00511.warc.gz,160743104,11249
http://newsvideo.dailyfreeman.com/NBA-Playoffs-Rockets-top-Warriors-in-Game-4-thriller-33835108,crawl-data/CC-MAIN-2019-04/segments/1547584519382.88/warc/CC-MAIN-20190124055924-20190124081924-00247.warc.gz,167516143,11365
http://newsvideo.dailyfreeman.com/NBA-Playoffs-Rockets-top-Warriors-in-Game-4-thriller-33835108?playlistId=507,crawl-data/CC-MAIN-2019-04/segments/1547584519382.88/warc/CC-MAIN-20190124055924-20190124081924-00340.warc.gz,173454313,11138
http://newsvideo.dailyfreeman.com/The-Golden-State-Warriors-Win-the-2018-NBA-Championship-33880777,crawl-data/CC-MAIN-2019-04/segments/1547584519382.88/warc/CC-MAIN-20190124055924-20190124081924-00028.warc.gz,161504295,11509
https://www.chron.com/news/article/Rockets-win-2nd-NBA-Championship-2123582.php,crawl-data/CC-MAIN-2019-04/segments/1547583657867.24/warc/CC-MAIN-20190116195543-20190116221543-00115.warc.gz,751415167,44323
https://www.vegassportsmasters.com/news/NBA.html,crawl-data/CC-MAIN-2019-04/segments/1547583705737.21/warc/CC-MAIN-20190120102853-20190120124853-00347.warc.gz,990799158,5516
https://www.vegassportsmasters.com/news/NBA/20180515195018180151608/Rockets-have-much-to-improve-heading-into-Game-2-vs-Warriors.html,crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00268.warc.gz,968757773,7939
"https://www.vegassportsmasters.com/news/NBA/20180516063034648253808/Celtics-survive-42-point-night-by-LeBron,-down-Cavs-107-94.html",crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00098.warc.gz,969607779,8155
"https://www.vegassportsmasters.com/news/NBA/20180516072102327255108/Celtics-survive-42-point-night-by-LeBron,-down-Cavs-107-94.html",crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00467.warc.gz,975972208,8149
"https://www.vegassportsmasters.com/news/NBA/20180516072117751255308/Celtics-survive-42-point-night-by-LeBron,-down-Cavs-107-94.html",crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00204.warc.gz,991526930,8152
https://www.vegassportsmasters.com/news/NBA/20180702124851163535508/Giant-LeBron-banner-to-be-removed-again-in-Cleveland.html,crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00538.warc.gz,980443792,6256
https://www.vegassportsmasters.com/news/NBA/20180702135811267546704/Wild-brawl-mars-Australia-Philippines-basketball-game.html,crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00450.warc.gz,962356360,6276
https://www.vegassportsmasters.com/news/NBA/20180702153432794554908/The-Latest:-Derrick-Favors-gets-2-year-deal-to-stay-in-Utah.html,crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00087.warc.gz,988339538,7693
https://www.vegassportsmasters.com/news/NBA/20180702154053032556508/Wild-brawl-mars-Australia-Philippines-basketball-game.html,crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00092.warc.gz,993914566,6345
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F13416%252F2013%252F10%252Fnba-jam-jordan-requested-to-be-in-the-game-petrovic-haunts-it%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F13416%252F2013%252F10%252Fnba-jam-jordan-requested-to-be-in-the-game-petrovic-haunts-it%252F%26title%3DNBA%2520JAM%253A%2520Jordan%2520Requested%2520to%2520be%2520in%2520the%2520Game%252C%2520Petrovic%2520Haunts%2520It,crawl-data/CC-MAIN-2019-04/segments/1547583660070.15/warc/CC-MAIN-20190118110804-20190118132804-00479.warc.gz,523366921,4678
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F19523%252F2016%252F04%252Fnba-players-with-the-most-triple-doubles-in-one-season%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F19523%252F2016%252F04%252Fnba-players-with-the-most-triple-doubles-in-one-season%252F%26title%3DThe%252015%2520NBA%2520players%2520with%2520the%2520most%2520triple%2520doubles%2520in%2520one%2520season,crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00033.warc.gz,526434372,4654
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F20809%252F2017%252F02%252Fthe-games-with-the-most-overtimes-in-nba-history-or-the-longest-nba-games-ever%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F20809%252F2017%252F02%252Fthe-games-with-the-most-overtimes-in-nba-history-or-the-longest-nba-games-ever%252F%26title%3DThe%2520games%2520with%2520the%2520most%2520overtimes%2520in%2520NBA%2520history%2520%2528the%2520longest%2520NBA%2520games%2520ever%2529,crawl-data/CC-MAIN-2019-04/segments/1547584203540.82/warc/CC-MAIN-20190123064911-20190123090911-00613.warc.gz,527176111,4681
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F20966%252F2017%252F03%252Fkyrie-irving-has-the-best-handles-according-to-his-fellow-nba-players%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F20966%252F2017%252F03%252Fkyrie-irving-has-the-best-handles-according-to-his-fellow-nba-players%252F%26title%3DKyrie%2520Irving%2520has%2520the%2520best%2520handles%2520according%2520to%2520his%2520fellow%2520NBA%2520players,crawl-data/CC-MAIN-2019-04/segments/1547583660070.15/warc/CC-MAIN-20190118110804-20190118132804-00223.warc.gz,527786970,4671
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F21096%252F2017%252F03%252Fnba-seasons-with-most-triple-doubles-league-wide-all-players%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F21096%252F2017%252F03%252Fnba-seasons-with-most-triple-doubles-league-wide-all-players%252F%26title%3DThe%25207%2520NBA%2520seasons%2520with%2520highest%2520triple-double%2520totals%2520%2528league-wide%252C%2520all%2520players%2529,crawl-data/CC-MAIN-2019-04/segments/1547583660070.15/warc/CC-MAIN-20190118110804-20190118132804-00179.warc.gz,504192694,4668
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F21149%252F2017%252F03%252F2016-17-nba-season-100-triple-double%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F21149%252F2017%252F03%252F2016-17-nba-season-100-triple-double%252F%26title%3DThe%25202016-17%2520NBA%2520Season%2520will%2520surpass%2520100%2520triple%2520doubles%2520%2528updated%2529,crawl-data/CC-MAIN-2019-04/segments/1547583660070.15/warc/CC-MAIN-20190118110804-20190118132804-00612.warc.gz,536583016,4644
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F21866%252F2017%252F05%252Fwhat-is-lonzo-balls-race-birracial-who-is-lavar-ball%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F21866%252F2017%252F05%252Fwhat-is-lonzo-balls-race-birracial-who-is-lavar-ball%252F%26title%3DWhat%2520is%2520Lonzo%2520Ball%2527s%2520race%253F%2520Is%2520the%2520NBA%2520player%2520mixed%2520race%2520%2528multi-racial%2529%253F,crawl-data/CC-MAIN-2019-04/segments/1547583658662.31/warc/CC-MAIN-20190117000104-20190117022104-00221.warc.gz,542983900,4679
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F22206%252F2017%252F07%252Fthe-best-nba-mobile-apps-for-sports-bettors%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F22206%252F2017%252F07%252Fthe-best-nba-mobile-apps-for-sports-bettors%252F%26title%3DThe%2520best%2520NBA%2520mobile%2520apps%2520for%2520sports%2520bettors,crawl-data/CC-MAIN-2019-04/segments/1547583658662.31/warc/CC-MAIN-20190117000104-20190117022104-00300.warc.gz,522646296,4619
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F23729%252F2018%252F06%252Fall-time-leading-scorers-most-points-nba-finals%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F23729%252F2018%252F06%252Fall-time-leading-scorers-most-points-nba-finals%252F%26title%3DThese%2520players%2520are%2520the%2520all-time%2520leading%2520scorers%2520%252F%2520most%2520points%2520in%2520NBA%2520Finals%2520history,crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00560.warc.gz,526923316,4669
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F23810%252F2018%252F07%252Fthese-are-the-oldest-nba-players-to-score-40-50-60-points-in-a-game%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F23810%252F2018%252F07%252Fthese-are-the-oldest-nba-players-to-score-40-50-60-points-in-a-game%252F%26title%3DHere%2527s%2520the%2520oldest%2520NBA%2520players%2520to%2520score%252040%252C%252050%252C%252060%2520points%2520%2528or%2520more%2529%2520in%2520a%2520game,crawl-data/CC-MAIN-2019-04/segments/1547584203540.82/warc/CC-MAIN-20190123064911-20190123090911-00412.warc.gz,506372286,4709
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25409%252F2018%252F11%252Fcyber-monday-30-promo-code-for-nba-store-fanatics-fansedge%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25409%252F2018%252F11%252Fcyber-monday-30-promo-code-for-nba-store-fanatics-fansedge%252F%26title%3DNBA%2520Store%252C%2520Fanatics%2520%2527Cyber%2520Monday%2527%2520promo%2520codes%2520for%252030%2525%2520off%2520%25282018%2529,crawl-data/CC-MAIN-2019-04/segments/1547584203540.82/warc/CC-MAIN-20190123064911-20190123090911-00453.warc.gz,504255503,4677
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25412%252F2018%252F11%252Fnba-player-christmas-ornaments-nba-gifts%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25412%252F2018%252F11%252Fnba-player-christmas-ornaments-nba-gifts%252F%26title%3DNBA%2520player%2520Christmas%2520ornaments%2520are%2520the%2520perfect%2520stocking%2520stuffer%2520for%2520NBA%2520fanatics,crawl-data/CC-MAIN-2019-04/segments/1547584203540.82/warc/CC-MAIN-20190123064911-20190123090911-00464.warc.gz,537287099,4653
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25444%252F2018%252F11%252Fgsw-gifts-under-20-30-cheap-gift-ideas-golden-state-warriors-fans-2018%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25444%252F2018%252F11%252Fgsw-gifts-under-20-30-cheap-gift-ideas-golden-state-warriors-fans-2018%252F%26title%3DGifts%2520Under%2520%252420%253A%252032%2520cheap%2520gift%2520ideas%2520for%2520Golden%2520State%2520Warriors%252C%2520NBA%2520fans%2520%25282018%2529,crawl-data/CC-MAIN-2019-04/segments/1547583660070.15/warc/CC-MAIN-20190118110804-20190118132804-00512.warc.gz,527366072,4705
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25500%252F2018%252F12%252Fnba-final-prelude-raptors-edge-warriors-2018-finals-preview%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25500%252F2018%252F12%252Fnba-final-prelude-raptors-edge-warriors-2018-finals-preview%252F%26title%3DNBA%2520Final%2520Prelude%253A%2520The%2520Toronto%2520Raptors%2520edge%2520Warriors%2520in%2520possible%25202018%2520Finals%2520preview,crawl-data/CC-MAIN-2019-04/segments/1547584203540.82/warc/CC-MAIN-20190123064911-20190123090911-00294.warc.gz,523844773,4675
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25520%252F2018%252F12%252Fthe-ten-best-nba-players-in-the-league-today%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25520%252F2018%252F12%252Fthe-ten-best-nba-players-in-the-league-today%252F%26title%3DThe%2520ten%2520best%2520NBA%2520players%2520in%2520the%2520league%2520today,crawl-data/CC-MAIN-2019-04/segments/1547584203540.82/warc/CC-MAIN-20190123064911-20190123090911-00558.warc.gz,507764073,4629
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25528%252F2018%252F12%252F2018-nba-christmas-jerseys-earned-edition-playoff-teams%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25528%252F2018%252F12%252F2018-nba-christmas-jerseys-earned-edition-playoff-teams%252F%26title%3DThis%2520season%2527s%2520NBA%2520Christmas%2520Jerseys%2520were%2520%2522Earned%2522%2520by%2520last%2520season%2527s%2520playoff%2520teams,crawl-data/CC-MAIN-2019-04/segments/1547583660070.15/warc/CC-MAIN-20190118110804-20190118132804-00275.warc.gz,538194366,4672
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25537%252F2018%252F12%252Fhow-many-times-three-teammates-score-30-points-same-nba-game%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25537%252F2018%252F12%252Fhow-many-times-three-teammates-score-30-points-same-nba-game%252F%26title%3DHow%2520many%2520times%2520has%25203%2520players%2520on%2520the%2520same%2520team%2520scored%252030%2520points%2520in%2520an%2520NBA%2520game%253F,crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00362.warc.gz,507132722,4696
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25593%252F2018%252F12%252Fnba-on-abc-national-tv-schedule-2018-19-nba-season%252F%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252F25593%252F2018%252F12%252Fnba-on-abc-national-tv-schedule-2018-19-nba-season%252F%26title%3DThe%2520NBA%2520on%2520ABC%253A%2520This%2520is%2520ABC%2527s%2520national%2520TV%2520schedule%2520for%2520the%25202018-19%2520NBA%2520Season,crawl-data/CC-MAIN-2019-04/segments/1547583660070.15/warc/CC-MAIN-20190118110804-20190118132804-00377.warc.gz,514542143,4670
https://getpocket.com/login?e=2&route=%2Fedit.php%3Furl%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252Fnba-tv-schedule-christmas-day-2018-abc-espn%26url%3Dhttps%253A%252F%252Fwww.interbasket.net%252Fnews%252Fnba-tv-schedule-christmas-day-2018-abc-espn%26title%3DHere%2527s%2520the%2520NBA%2520TV%2520schedule%2520for%2520Christmas%2520Day%2520on%2520ABC%252C%2520ESPN%2520%25282018%2529,crawl-data/CC-MAIN-2019-04/segments/1547583739170.35/warc/CC-MAIN-20190120204649-20190120230649-00505.warc.gz,540090804,4643
https://icrowdnewswire.skyrock.com/3290047668-HNBA-Announces-Record-Number-of-Recipients-for-the-2017-HNBA-Top.html,crawl-data/CC-MAIN-2019-04/segments/1547584415432.83/warc/CC-MAIN-20190123213748-20190123235748-00505.warc.gz,520252129,11472
https://icrowdnewswire.skyrock.com/3290050236-HNBA-Statement-on-Labor-Secretary-Nominee-Alexander-Acosta.html,crawl-data/CC-MAIN-2019-04/segments/1547584415432.83/warc/CC-MAIN-20190123213748-20190123235748-00596.warc.gz,530231792,11300
https://icrowdnewswire.skyrock.com/3290410240-HNBA-Immigrant-Legal-Defense-Task-Force-Announces-Initial-Donation.html,crawl-data/CC-MAIN-2019-04/segments/1547584415432.83/warc/CC-MAIN-20190123213748-20190123235748-00135.warc.gz,511119409,11410
http://www.findingdulcinea.com/news/Americas/2009/May/Senior-s-Prom-Fantasy-Made-Real-by-NBA-Star-George-Hill.html,crawl-data/CC-MAIN-2019-04/segments/1547584518983.95/warc/CC-MAIN-20190124035411-20190124061411-00085.warc.gz,302908143,12640
